date,headline,snippet,url
2020-01-21,Want to Criticize Singapore? Expect a ‘Correction Notice’,How an all-controlling state silences dissent by claiming to protect free speech.,https://www.nytimes.com/2020/01/21/opinion/fake-news-law-singapore.html
2020-01-21,Australian Coal Company Says Bush-Fire Smoke Is Slowing Production,"The poor air quality is making equipment harder to operate, and some workers have had to take leave to fight fires. The irony was not lost on many in Australia.",https://www.nytimes.com/2020/01/21/business/coal-company-bhp-smoke.html
2020-01-21,Word + Quiz: derring-do,This word has appeared in 15 articles on NYTimes.com in the past year.,https://www.nytimes.com/2020/01/21/learning/word-quiz-derring-do.html
2020-01-21,How Fast Can a Human Run?,Two legs are good. Four legs might be better.,https://www.nytimes.com/2020/01/21/science/human-running-speed-quadruped.html
2020-01-21,The Freshwater Giants Are Dying,Overharvesting and habitat loss endanger most of the world’s freshwater “megafauna.” But many species may yet be saved.,https://www.nytimes.com/2020/01/21/science/freshwater-megafauna-endangered.html
2020-01-21,"Alone on a Mountaintop, Awaiting a Very Hard Rain","Decades ago, Armenian scientists built a high-elevation trap to catch and study cosmic rays. Physics has mostly moved on, but the station persists — a ghost observatory with a skeleton crew.",https://www.nytimes.com/2020/01/21/science/observatory-cosmos-armenia-physics.html
2020-01-21,Sanders Apologizes to Biden for Surrogate’s Critique,The opinion piece by Zephyr Teachout accused Joe Biden of having “a big corruption problem.”,https://www.nytimes.com/2020/01/21/us/politics/bernie-sanders-apologizes-joe-biden.html
2020-01-21,Library Books,What do you think are the most checked-out books from your school or local library?,https://www.nytimes.com/2020/01/21/learning/library-books.html
2020-01-21,"In a Game of Stars, Derek Jeter Distinguished Himself With a Flip","Six players on this year’s Hall of Fame ballot were part of a crucial 2001 playoff game. After divergent careers, only one has a strong shot at induction this year.",https://www.nytimes.com/2020/01/21/sports/baseball/derek-jeter-alfonso-soriano-hall-of-fame.html
2020-01-21,"‘I Was Wrong,’ Bloomberg Says. But This Policy Still Haunts Him.","After defending the stop-and-frisk policing tactic, the former mayor  apologized. But black voters in the Democratic presidential race may not forgive him.",https://www.nytimes.com/2020/01/21/nyregion/2020-bloomberg-stop-frisk-nyc.html
2020-01-21,The Test a Deadly Coronavirus Outbreak Poses to China’s Leadership,"The new virus has killed at least nine and infected more than 400 people in China, with confirmed cases in the United States, Taiwan, Thailand, Japan and South Korea.",https://www.nytimes.com/2020/01/21/world/asia/china-coronavirus-wuhan.html
2020-01-21,Lesson of the Day: ‘What Happened When a State Made Food Stamps Harder to Get’,"In April, the Trump administration’s cuts to federal food stamp programs will take effect. In this lesson, students will look at a case study in West Virginia where similar policies were adopted four years ago: Do changes to food stamp policy help...",https://www.nytimes.com/2020/01/21/learning/lesson-of-the-day-what-happened-when-a-state-made-food-stamps-harder-to-get.html
2020-01-21,"Late Night on Trump’s Defense: ‘Just in Case, Gas Up the Bronco’",Jimmy Kimmel noted that one of Trump’s lawyers has represented both O.J. Simpson and Jeffrey Epstein. “So he definitely has a type.”,https://www.nytimes.com/2020/01/21/arts/television/stephen-colbert-trump-impeachment-defense.html
2020-01-21,The Sea Wall That Trump Calls ‘Foolish’,"The Army Corps of Engineers is looking at several plans, and all but one of them involve some kind of wall. ",https://www.nytimes.com/2020/01/21/nyregion/sea-wall-trump.html
2020-01-21,"Trump Focuses on Economy at Davos, Seeking a Counter to Impeachment","President Trump made his first appearance on the international stage since the House sent impeachment articles to the Senate, on the day his trial is set to begin in earnest.",https://www.nytimes.com/2020/01/21/business/trump-davos.html
2020-01-21,How to Sing in Tune,"True amusia is rare — if you can hear pitch shifts, you can sing them. Just trust yourself and sing more.",https://www.nytimes.com/2020/01/21/magazine/how-to-sing-in-tune.html
2020-01-21,English’s Pronoun Problem Is Centuries Old,In “What’s Your Pronoun?” Dennis Baron argues that the language’s lack of a third-person singular gender-neutral pronoun has dogged writers and speakers since at least the Middle Ages.,https://www.nytimes.com/2020/01/21/books/review/whats-your-pronoun-dennis-baron.html
2020-01-21,Rejecting the Name My Parents Chose,I was named for the main character in “Little Women.” Changing my name may be the most Jo March-like decision I could have made.,https://www.nytimes.com/2020/01/21/well/family/name-change-parents-little-women-jo-march.html
2020-01-21,"A Mystical Healer, Her Ailing Crush and the Desire That Undoes Them Both","Love literally hurts in Sue Rainsford’s haunting debut novel, “Follow Me to Ground.”",https://www.nytimes.com/2020/01/21/books/review/sue-rainsford-follow-me-to-ground.html
2020-01-21,My AirPods Fell Through a Subway Grate. Here’s How I Got Them Back.,"Over 7,000 electronics items were found throughout the subway system last year. Earbuds are the most common thing lost.",https://www.nytimes.com/2020/01/21/nyregion/lost-airpods-subway.html
2020-01-21,Becoming a Man,"What I learned about masculinity from my father, my father-in-law and my own transition.",https://www.nytimes.com/2020/01/21/magazine/becoming-a-man.html
2020-01-21,"Happy Wife, Happy Life, and Other Maddening Notions to Live By",A new novel uses old recipes and retro advice to connect the lives of women in different centuries.,https://www.nytimes.com/2020/01/21/books/review/recipe-for-a-perfect-wife-karma-brown.html
2020-01-21,Should I Tell My Aunt That Her Costume Is Racist?,The magazine’s Ethicist columnist on the trouble with criticizing “cultural appropriation” and more.,https://www.nytimes.com/2020/01/21/magazine/should-i-tell-my-aunt-that-her-costume-is-racist.html
2020-01-21,Diane Ravitch Declares the Education Reform Movement Dead,"In “Slaying Goliath,” the veteran public-education activist celebrates the defeat of efforts to introduce federal education standards and testing into public schools and expand charters.",https://www.nytimes.com/2020/01/21/books/review/slaying-goliath-diane-ravitch.html
2020-01-21,The Pain of the Holocaust Echoes Through Three Israeli Novels,A solitary woman who leaps from her balcony to her death and a writer who uncovers a family secret hidden by the war figure in these new works by Israeli authors.,https://www.nytimes.com/2020/01/21/books/review/to-the-edge-of-sorrow-aharon-appelfeld-house-on-endless-water-emuna-elon.html
2020-01-21,"Aidy Bryant’s Week: Music and More Music, With a Side of Garbage","The comedian and star of “Shrill” shared what she watched, read and listened to last week.",https://www.nytimes.com/2020/01/21/arts/television/aidy-bryant-shrill.html
2020-01-21,40 of America’s Greatest Writers on Key Supreme Court Decisions,"In “Fight of the Century,” edited by Michael Chabon and Ayelet Waldman, contributors including Jacqueline Woodson, Dave Eggers and Scott Turow explicate landmark A.C.L.U. cases.",https://www.nytimes.com/2020/01/21/books/review/fight-of-the-century-aclu-michael-chabon-ayelet-waldman.html
2020-01-21,Trump Impeachment: What to Expect as the Senate Trial Begins Today,The trial starts in earnest with a contentious debate over its rules. Oral arguments commence later this week.,https://www.nytimes.com/2020/01/21/us/politics/trump.html
2020-01-21,The Road to Auschwitz Wasn’t Paved With Indifference,We don’t have to be ‘upstanders’ to avoid genocides. We just have to make sure not to help them along.,https://www.nytimes.com/2020/01/21/opinion/auschwitz-bystander-theory.html
2020-01-21,The Rebellion Against the Elites in Latin America,A widespread sentiment of dissatisfaction and lack of fairness is driving protests across the region.,https://www.nytimes.com/2020/01/21/opinion/international-world/latin-america-elites-protests.html
2020-01-21,How to Convince a White Realtor You’re Middle Class,Black people expend daily energy to counteract racial stereotypes and get fair treatment.,https://www.nytimes.com/2020/01/21/opinion/black-discrimination-study.html
2020-01-21,Biden Dismisses Doubts on His Black Support: ‘You Know Better. You Know Better.’,"Joe Biden’s forceful remarks, made at an event in Iowa focused on voters of color, reflected his intensifying competition with Senator Bernie Sanders in the state.",https://www.nytimes.com/2020/01/21/us/politics/joe-biden-iowa-black-voters.html
2020-01-21,Where to Go to Watch the Paint Dry,"Seriously. “Open conservation,” or art-restoration labs set up to be viewed, and sometimes, interacted with, are increasingly a part of museums’ offerings.",https://www.nytimes.com/2020/01/21/travel/Open-conservation-art-preservation.html
2020-01-21,Is There a ‘Right Way’ to Be a Tourist?,What kind of traveler are you? What kind of traveler do you want to be when you are older?,https://www.nytimes.com/2020/01/21/learning/is-there-a-right-way-to-be-a-tourist.html
2020-01-21,Baseball’s Existential Crisis,The Astros cheating scandal calls into question the fundamental values of the game.,https://www.nytimes.com/2020/01/21/opinion/the-astros-cheating.html
2020-01-21,It’s Primary Season in New Hampshire. Time to Go Skiing!,"A veteran political journalist offers a guide to visiting the state in the run up to the February vote, when after hitting the slopes you can hit a stump speech or two.",https://www.nytimes.com/2020/01/21/travel/new-hampshire-primary-ski.html
2020-01-21,Women’s Gains in the Work Force Conceal a Problem,"Jobs traditionally viewed as female still don’t pay well, and still don’t appeal to men. Fixing one of these things would fix the other.",https://www.nytimes.com/2020/01/21/upshot/womens-gains-in-the-work-force-conceal-a-problem.html
2020-01-21,"A Challenge for the Trial: 100 Senators Who Love to Talk, Sitting in Silence",Senators must give up their cellphones and speeches to sit silently at their desks for the duration of the impeachment trial.,https://www.nytimes.com/2020/01/21/us/politics/senate-impeachment.html
2020-01-21,An Actor’s Old-School Sublet on the Upper West Side,The ‘Sopranos’ actor has a new TV series filming in New York and a new place on the Upper West Side. But the décor is classic Hollywood Regency.,https://www.nytimes.com/slideshow/2020/01/21/realestate/an-actors-old-school-sublet-on-the-upper-west-side.html
2020-01-21,Why This Texas City Is Saying Yes to Refugees While the Governor Says No,"In earlier years, Amarillo had more refugees per capita than any other Texas city. The newcomers are considered neighbors now.",https://www.nytimes.com/2020/01/21/us/refugees-states-texas-abbott.html
2020-01-21,Michael Imperioli’s Home Away From Home,The ‘Sopranos’ actor has a new TV series filming in New York and a new place on the Upper West Side. But the décor is classic Hollywood Regency.,https://www.nytimes.com/2020/01/21/realestate/michael-imperiolis-home-away-from-home.html
2020-01-21,"Dear Harry and Meghan, Some Friendly Canadian Advice","For one thing, stick with Drake.",https://www.nytimes.com/2020/01/21/opinion/harry-meghan-canada.html
2020-01-21,Game: Can You Defeat the Privacy Chicken?,It’s easy to win. Just give up all your personal information. Or are you chicken?,https://www.nytimes.com/interactive/2020/01/21/opinion/privacy-chicken-game.html
2020-01-21,"Impeachment Trial, Davos, Coronavirus: Your Tuesday Briefing",Here's what you need to know.,https://www.nytimes.com/2020/01/21/briefing/impeachment-trial-davos-coronavirus.html
